,Time,Density,gasTemp,av,zeta,radfield,shockVel,CH3OH,runName,N_CH3OH,Time_log,Density_log,gasTemp_log,av_log,zeta_log,radfield_log,shockVel_log,CH3OH_log,cosmicRay,interstellarRad,iDens,shockVel_str,normalizedTime,normalizedTime_log
486,156100.0,60882.0,15.0,60.713,10.0,1000.0,25.0,7.47366e-10,10.0_1000.0_10000.0_25.0.dat,72599731132800.0,5.193402903062418,4.784488910758195,1.1760912590556813,1.7832816931143525,1.0,3.0,1.3979400086720377,-9.1264666634415,10.0,1000.0,10000.0,25.0,0.14866666666666667,-0.8277863960075206
487,171700.0,60882.0,15.0,60.713,10.0,1000.0,25.0,9.53176e-10,10.0_1000.0_10000.0_25.0.dat,92592279180800.0,5.234770295160916,4.784488910758195,1.1760912590556813,1.7832816931143525,1.0,3.0,1.3979400086720377,-9.020826901280245,10.0,1000.0,10000.0,25.0,0.16352380952380952,-0.7864190039090215
488,188900.0,60882.0,15.0,60.713,10.0,1000.0,25.0,1.29842e-09,10.0_1000.0_10000.0_25.0.dat,126129557536000.0,5.2762319579218335,4.784488910758195,1.1760912590556813,1.7832816931143525,1.0,3.0,1.3979400086720377,-8.886584803546318,10.0,1000.0,10000.0,25.0,0.1799047619047619,-0.7449573411481045
489,207800.0,60882.0,15.0,60.713,10.0,1000.0,25.0,1.83973e-09,10.0_1000.0_10000.0_25.0.dat,178712843984000.0,5.3176455432211585,4.784488910758195,1.1760912590556813,1.7832816931143525,1.0,3.0,1.3979400086720377,-8.735245909661243,10.0,1000.0,10000.0,25.0,0.19790476190476192,-0.7035437558487795
490,228500.0,60882.0,15.0,60.713,10.0,1000.0,25.0,2.67619e-09,10.0_1000.0_10000.0_25.0.dat,259967237552000.0,5.358886204405869,4.784488910758195,1.1760912590556813,1.7832816931143525,1.0,3.0,1.3979400086720377,-8.572483056441463,10.0,1000.0,10000.0,25.0,0.21761904761904763,-0.662303094664069
491,251400.0,60882.0,15.0,60.713,10.0,1000.0,25.0,4.04989e-09,10.0_1000.0_10000.0_25.0.dat,393409554512000.06,5.400365273349939,4.784488910758195,1.1760912590556813,1.7832816931143525,1.0,3.0,1.3979400086720377,-8.392556772598118,10.0,1000.0,10000.0,25.0,0.23942857142857144,-0.6208240257199991
492,276500.0,60882.0,15.0,60.713,10.0,1000.0,25.0,6.55284e-09,10.0_1000.0_10000.0_25.0.dat,636548119872000.0,5.4416951356407175,4.784488910758195,1.1760912590556813,1.7832816931143525,1.0,3.0,1.3979400086720377,-8.183570436036755,10.0,1000.0,10000.0,25.0,0.2633333333333333,-0.579494163429221
493,304200.0,60882.0,15.0,60.713,10.0,1000.0,25.0,1.06234e-08,10.0_1000.0_10000.0_25.0.dat,1031965574720000.0,5.4831592097169795,4.784488910758195,1.1760912590556813,1.7832816931143525,1.0,3.0,1.3979400086720377,-7.973736465841982,10.0,1000.0,10000.0,25.0,0.2897142857142857,-0.5380300893529585
494,334600.0,60882.0,15.0,60.713,10.0,1000.0,25.0,1.36336e-08,10.0_1000.0_10000.0_25.0.dat,1324378810880000.0,5.524525936626375,4.784488910758195,1.1760912590556813,1.7832816931143525,1.0,3.0,1.3979400086720377,-7.865389452037806,10.0,1000.0,10000.0,25.0,0.31866666666666665,-0.49666336244356235
495,368000.0,60882.0,15.0,60.713,10.0,1000.0,25.0,1.50821e-08,10.0_1000.0_10000.0_25.0.dat,1465087259680000.2,5.565847818673518,4.784488910758195,1.1760912590556813,1.7832816931143525,1.0,3.0,1.3979400086720377,-7.821538184002367,10.0,1000.0,10000.0,25.0,0.3504761904761905,-0.4553414803964204
496,404800.0,60882.0,15.0,60.713,10.0,1000.0,25.0,1.60863e-08,10.0_1000.0_10000.0_25.0.dat,1562636051039999.8,5.6072405038317426,4.784488910758195,1.1760912590556813,1.7832816931143525,1.0,3.0,1.3979400086720377,-7.7935438362222085,10.0,1000.0,10000.0,25.0,0.38552380952380955,-0.41394879523819533
497,445300.0,60882.0,15.0,60.713,10.0,1000.0,25.0,1.68643e-08,10.0_1000.0_10000.0_25.0.dat,1638211593440000.2,5.648652695131223,4.784488910758195,1.1760912590556813,1.7832816931143525,1.0,3.0,1.3979400086720377,-7.773031680709382,10.0,1000.0,10000.0,25.0,0.4240952380952381,-0.3725366039387151
498,489900.0,60882.0,15.0,60.713,10.0,1000.0,25.0,1.74333e-08,10.0_1000.0_10000.0_25.0.dat,1693484708640000.0,5.69010743945633,4.784488910758195,1.1760912590556813,1.7832816931143525,1.0,3.0,1.3979400086720377,-7.758620396244161,10.0,1000.0,10000.0,25.0,0.4665714285714286,-0.3310818596136075
499,538900.0,60882.0,15.0,60.713,10.0,1000.0,25.0,1.78177e-08,10.0_1000.0_10000.0_25.0.dat,1730825632160000.0,5.731508183596025,4.784488910758195,1.1760912590556813,1.7832816931143525,1.0,3.0,1.3979400086720377,-7.749148357637848,10.0,1000.0,10000.0,25.0,0.5132380952380953,-0.2896811154739126
500,592700.0,60882.0,15.0,60.713,10.0,1000.0,25.0,1.80588e-08,10.0_1000.0_10000.0_25.0.dat,1754246279039999.8,5.7728349272390185,4.784488910758195,1.1760912590556813,1.7832816931143525,1.0,3.0,1.3979400086720377,-7.743311111757459,10.0,1000.0,10000.0,25.0,0.5644761904761905,-0.2483543718309199
501,652000.0,60882.0,15.0,60.713,10.0,1000.0,25.0,1.82003e-08,10.0_1000.0_10000.0_25.0.dat,1767991702240000.0,5.814247595731921,4.784488910758195,1.1760912590556813,1.7832816931143525,1.0,3.0,1.3979400086720377,-7.7399214533736735,10.0,1000.0,10000.0,25.0,0.6209523809523809,-0.20694170333801787
502,717200.0,60882.0,15.0,60.713,10.0,1000.0,25.0,1.82783e-08,10.0_1000.0_10000.0_25.0.dat,1775568684639999.8,5.855640280890145,4.784488910758195,1.1760912590556813,1.7832816931143525,1.0,3.0,1.3979400086720377,-7.738064198916823,10.0,1000.0,10000.0,25.0,0.683047619047619,-0.16554901817979287
503,788900.0,60882.0,15.0,60.713,10.0,1000.0,25.0,1.83189e-08,10.0_1000.0_10000.0_25.0.dat,1779512601120000.0,5.897021956060363,4.784488910758195,1.1760912590556813,1.7832816931143525,1.0,3.0,1.3979400086720377,-7.737100608084807,10.0,1000.0,10000.0,25.0,0.7513333333333333,-0.12416734300957472
504,867800.0,60882.0,15.0,60.713,10.0,1000.0,25.0,1.83391e-08,10.0_1000.0_10000.0_25.0.dat,1781474845279999.8,5.938419645793193,4.784488910758195,1.1760912590556813,1.7832816931143525,1.0,3.0,1.3979400086720377,-7.736621981349995,10.0,1000.0,10000.0,25.0,0.8264761904761905,-0.08276965327674497
505,954600.0,60882.0,15.0,60.713,10.0,1000.0,25.0,1.83489e-08,10.0_1000.0_10000.0_25.0.dat,1782426825119999.8,5.979821430030225,4.784488910758195,1.1760912590556813,1.7832816931143525,1.0,3.0,1.3979400086720377,-7.736389966193873,10.0,1000.0,10000.0,25.0,0.9091428571428571,-0.041367869039712915
506,1050000.0,60882.0,15.0,60.713,10.0,1000.0,25.0,1.83538e-08,10.0_1000.0_10000.0_25.0.dat,1782902815039999.8,6.021189299069938,4.784488910758195,1.1760912590556813,1.7832816931143525,1.0,3.0,1.3979400086720377,-7.736274005080714,10.0,1000.0,10000.0,25.0,1.0,0.0
507,0.0,1000.0,15.0,2.9644,1000.0,3.0,40.0,1.44075e-14,1000.0_3.0_1000.0_40.0.dat,68335348.8,-inf,3.0,1.1760912590556813,0.471936804594729,3.0,0.47712125471966244,1.6020599913279625,-13.841411371746606,1000.0,3.0,1000.0,40.0,0.0,-inf
508,117.2,1001.2,15.0,2.9644,1000.0,3.0,40.0,1.44098e-14,1000.0_3.0_1000.0_40.0.dat,68346257.792,2.0689276116820716,3.0005208409361854,1.1760912590556813,0.471936804594729,3.0,0.47712125471966244,1.6020599913279625,-13.841342046909755,1000.0,3.0,1000.0,40.0,0.00011046182846371348,-3.956787772219269
509,234.4,1004.9,15.05,2.9656,1000.0,3.0,40.0,1.44126e-14,1000.0_3.0_1000.0_40.0.dat,68387210.496,2.369957607346053,3.002122846225162,1.1775364999298623,0.4721125730215072,3.0,0.47712125471966244,1.6020599913279625,-13.841257666389524,1000.0,3.0,1000.0,40.0,0.00022092365692742697,-3.6557577765552876
510,351.6,1011.1,15.32,2.9691,1000.0,3.0,40.0,1.61242e-14,1000.0_3.0_1000.0_40.0.dat,76598979.552,2.5460488664017342,3.004794110388712,1.1852587652965851,0.47262482498466873,3.0,0.47712125471966244,1.6020599913279625,-13.792521823620097,1000.0,3.0,1000.0,40.0,0.00033138548539114043,-3.479666517499606
511,468.8,1019.6,16.24,2.975,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,2.670987603010034,3.00842982679723,1.2105860249051565,0.4734869700645684,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.00044184731385485393,-3.3547277808913063
512,585.9,1030.4,18.41,2.9832,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,2.767823498007517,3.013005850015737,1.2650537885040147,0.4746823703532508,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.000552214891611687,-3.257891885893824
513,703.1,1043.4,22.62,2.9936,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,2.847017097935354,3.018450832386356,1.3544926005894364,0.47619377015593467,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.0006626767200754006,-3.1786982859659862
514,820.3,1058.5,29.74,3.0062,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,2.9139727115509713,3.0246908623554307,1.4733409641859354,0.478017870464792,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.000773138548539114,-3.1117426723503696
515,937.5,1075.6,40.65,3.0208,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,2.9719712763997563,3.0316507935512638,1.609060549930087,0.48012197261797496,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.0008836003770028275,-3.053744107501584
516,1055.0,1094.6,56.11,3.0373,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.0232524596337114,3.039255443806486,1.7490402687034572,0.4824876901434687,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.000994344957587182,-3.002462924267629
517,1172.0,1115.4,76.78,3.0556,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.0689276116820716,3.047430640155542,1.885248107781386,0.4850965013556422,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.0011046182846371347,-2.956787772219269
518,1289.0,1137.8,103.1,3.0757,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.110252917353403,3.0560659294317527,2.0132586652835167,0.4879439726448528,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.0012148916116870878,-2.915462466547938
519,1406.0,1161.7,135.32,3.0973,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.147985320683805,3.0650939893571523,2.131361989115943,0.49098327252972734,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.0013251649387370406,-2.8777300632175353
520,1523.0,1187.1,173.48,3.1204,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.182699903336043,3.07448730498569,2.2392494134767245,0.4942102692293264,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.0014354382657869934,-2.843015480565298
521,1641.0,1213.7,217.44,3.1448,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.215108581053093,3.084111351940677,2.337339439388419,0.49759303081203277,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.0015466540999057492,-2.8106068028482474
522,1758.0,1241.4,266.9,3.1704,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.245018870737753,3.093911741049378,2.4263485737875077,0.5011140593261332,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.0016569274269557022,-2.7806965131635875
523,1875.0,1270.3,321.43,3.1972,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.2730012720637376,3.103906298088718,2.5070864082905135,0.5047698042978395,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.001767200754005655,-2.752714111837603
524,1992.0,1300.1,380.5,3.225,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.29928933408768,3.1139767582898465,2.5803546611065915,0.5085297189712865,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.0018774740810556078,-2.7264260498136608
525,2109.0,1330.7,443.53,3.2537,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.3240765797394864,3.1240801568797,2.6469230004784947,0.5123775073129307,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.001987747408105561,-2.7016388041618544
526,2227.0,1362.2,509.87,3.2833,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.347720217034038,3.13424087594659,2.707459459471399,0.5163105666745335,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.0020989632422243167,-2.6779951668673023
527,2344.0,1394.3,578.89,3.3136,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.369957607346053,3.1443562273681835,2.7625960474380595,0.5203000815493775,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.0022092365692742695,-2.6557577765552876
528,2461.0,1427.1,649.96,3.3446,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.3911116137028023,3.154454406139564,2.812886630006218,0.5243441854281159,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.0023195098963242223,-2.634603770198538
529,2578.0,1460.4,722.46,3.3762,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.4112829130173843,3.16447182427769,2.8588138067778264,0.5284281655376363,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.0024297832233741755,-2.6144324708839566
530,2695.0,1494.2,795.83,3.4084,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.4305587695227575,3.1744087320731222,2.900820306497833,0.5325505566342319,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.0025400565504241283,-2.595156614378583
531,2813.0,1528.5,869.52,3.441,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.449169732165201,3.184265443062108,2.9392795757461427,0.5366846726209301,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.002651272384542884,-2.5765456517361396
532,2930.0,1563.1,943.05,3.474,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.4668676203541096,3.193986763085695,2.974534719405869,0.5408298141110799,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.002761545711592837,-2.5588477635472313
533,3047.0,1598.1,1016.0,3.5074,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.4838724542226736,3.2036039515044923,3.0068937079479006,0.5449852976427222,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.0028718190386427898,-2.541842929678667
534,3164.0,1633.3,1087.96,3.5411,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.500236474825639,3.2130659620657176,3.0366129283597547,0.5491381913260198,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.0029820923656927426,-2.525478909075702
535,3281.0,1668.9,1158.61,3.5752,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.5160062303860475,3.2224303146604902,3.063937272588791,0.5533003416523028,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.0030923656927426954,-2.509709153515293
536,3399.0,1704.6,1227.65,3.6094,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.5313511645830595,3.2316224841065795,3.0890745681614535,0.557435013998147,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.0032035815268614517,-2.494364219318281
537,3516.0,1740.5,1294.85,3.6439,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.5460488664017342,3.240674027620307,3.112219461123521,0.5615664500671229,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.0033138548539114045,-2.479666517499606
538,3633.0,1776.6,1360.0,3.6785,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.5602653978627146,3.2495896577729426,3.1335389083702174,0.5656707603785178,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.0034241281809613573,-2.465449986038626
539,3750.0,1812.8,1422.93,3.7133,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.574031267727719,3.258349892519322,3.1531835358105744,0.5697600375863495,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.00353440150801131,-2.451684116173622
540,3867.0,1849.0,1483.52,3.7482,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.5873741720730656,3.2669369111591733,3.1712934056114643,0.5738227563296654,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.003644674835061263,-2.4383412118282752
541,3984.0,1885.4,1541.67,3.7832,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.600319329751661,3.2754035027454043,3.18799142136947,0.5778593010073698,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.0037549481621112157,-2.4253960541496795
542,4102.0,1921.8,1597.29,3.8182,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.6129956560323473,3.2837081890474655,3.203383772723263,0.581858673303713,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.003866163996229972,-2.412719727868993
543,4219.0,1958.2,1650.36,3.8533,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.625209525381881,3.29185704623146,3.217578689038171,0.5858328224759175,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.003976437323279925,-2.40050585851946
544,4336.0,1994.7,1700.83,3.8885,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.6370892735303304,3.299877587671053,3.23066090752703,0.5897821032911432,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.004086710650329877,-2.38862611037101
545,4453.0,2031.1,1748.7,3.9236,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.648652695131223,3.3077313061616067,3.2427153100391073,0.5936847258619677,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.00419698397737983,-2.377062688770118
546,4570.0,2067.5,1793.98,3.9588,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.6599162000698504,3.315445518224584,3.253817597048065,0.5975635615929686,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.0043072573044297836,-2.3657991838314905
547,4688.0,2103.9,1836.7,3.9939,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.670987603010034,3.323025093618445,3.2640382259931204,0.601397186726,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.004418473138548539,-2.3547277808913063
548,4805.0,2140.3,1876.87,4.029,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.681693392004564,3.3304746514861368,3.2734341925798582,0.6051972673883778,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.004528746465598492,-2.3440219918967764
549,4922.0,2176.6,1914.55,4.064,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.6921416093667836,3.3377786248361834,3.282066712778532,0.6089536992758628,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.004639019792648445,-2.333573774534557
550,5039.0,2212.8,1949.79,4.099,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.7023443583557687,3.3449421627652356,3.289987838668969,0.6126779183165018,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.004749293119698398,-2.3233710255455717
551,5156.0,2249.0,1982.63,4.134,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.7123129086813655,3.351989455435632,3.297241673382649,0.6163704722912695,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.004859566446748351,-2.3134024752199753
552,5274.0,2285.0,2013.16,4.1688,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.7221401254574156,3.358886204405869,3.303878292700734,0.6200110601587047,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.0049707822808671065,-2.3035752584439253
553,5391.0,2321.0,2041.42,4.2036,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.7316693318286362,3.3656751404559175,3.309932365283108,0.6236213833653173,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.00508105560791706,-2.294046052072704
554,5508.0,2356.9,2067.49,4.2383,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.740993931584886,3.3723411564023453,3.315443417641599,0.6271916941712259,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.005191328934967012,-2.2847214523164547
555,5625.0,2392.6,2091.44,4.2729,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.7501225267834,3.378870098398975,3.3204454098955223,0.6307227290080735,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.005301602262016965,-2.2755928571179407
556,5742.0,2428.3,2113.34,4.3074,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.759063188160487,3.3853023398563167,3.324969373174048,0.6342152037167434,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.005411875589066918,-2.2666521957408534
557,5859.0,2463.8,2133.27,4.3418,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.767823498007517,3.391605450886183,3.3290458259554074,0.6376698143056704,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.005522148916116871,-2.257891885893824
558,5977.0,2499.2,2151.3,4.376,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.7764832558336816,3.397801012197206,3.3327009772213803,0.6410773133253744,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.005633364750235627,-2.249232128067659
559,6094.0,2534.5,2167.5,4.4102,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.784902449886655,3.4038922955594204,3.335959106148248,0.644458284916104,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.0057436380772855795,-2.240812934014686
560,6211.0,2569.6,2181.95,4.4442,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.793161529245551,3.409865523598587,3.3388447943857362,0.6477935950352384,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.005853911404335533,-2.23255385465579
561,6328.0,2604.6,2194.72,4.4781,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.80126647048962,3.4157410362223435,3.341379121292692,0.6510937875376246,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.005964184731385485,-2.2244489134117207
562,6445.0,2639.5,2205.88,4.5119,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.809222921689422,3.4215216663369774,3.3435818831017503,0.6543594655476566,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.006074458058435438,-2.2164924622119186
563,6563.0,2674.2,2215.49,4.5455,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.8171024042569233,3.42719388446982,3.345469794108267,0.6575816621008982,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.006185673892554194,-2.2086129796444176
564,6680.0,2708.8,2223.64,4.579,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.824776462475546,3.43277694076486,3.3470644777532055,0.6607706435276973,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.006295947219604147,-2.200938921425795
565,6797.0,2743.2,2230.38,4.6123,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.8323172699222616,3.438257472106888,3.348378862081213,0.6639175475617932,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.0064062205466541,-2.193398113979079
566,6914.0,2777.5,2235.78,4.6455,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.839729375206388,3.443654067612905,3.3494290668858295,0.667032464412468,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.006516493873704053,-2.1859860086949525
567,7031.0,2811.6,2239.9,4.6785,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.847017097935354,3.4489535346445876,3.350228629754865,0.670106633812825,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.006626767200754006,-2.1786982859659862
568,7149.0,2845.5,2242.8,4.7114,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.8542452970661185,3.4541585899443437,3.350790547426457,0.6731499776023162,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.006737983034872761,-2.171470086835222
569,7266.0,2879.3,2244.55,4.7442,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.861295393526696,3.459286917242387,3.3511292842675147,0.6761629891811453,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.0068482563619227145,-2.1644199903746446
570,7383.0,2913.0,2245.19,4.7768,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.868232868422465,3.4643404846276673,3.3512530992190714,0.6791370581737234,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.006958529688972667,-2.157482515478876
571,7500.0,2946.4,2244.79,4.8092,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.8750612633917,3.4692917058468566,3.351175719011043,0.6820728384358902,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.00706880301602262,-2.1506541205096408
572,7617.0,2979.7,2243.4,4.8415,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.8817839555933844,3.474172540954393,3.3509067155378633,0.68497993618928,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.007179076343072573,-2.143931428307956
573,7735.0,3012.9,2241.06,4.8736,1000.0,3.0,40.0,,1000.0_3.0_1000.0_40.0.dat,,3.8884603180353863,3.4789847174121866,3.3504534840763776,0.6878498816559485,3.0,0.47712125471966244,1.6020599913279625,,1000.0,3.0,1000.0,40.0,0.007290292177191329,-2.137255065865954
